ano,conselho,conta,conta_norm,descricao,orcamento_inicial,realizado,eh_folha
2022,CFC,6.2,62,EXECUÇÃO DA RECEITA,93061450.0,81079205.9,0
2022,CFC,6.2.1,621,RECEITAS CORRENTES,69928783.0,79791677.51,0
2022,CFC,6.2.1.1,6211,CONTRIBUIÇÕES,57067000.0,56087715.94,0
2022,CFC,6.2.1.1.02,621102,COTA PARTE,57067000.0,56087715.94,0
2022,CFC,6.2.1.1.02.01,62110201,COTA PARTE,57067000.0,56087715.94,0
2022,CFC,6.2.1.1.02.01.001,62110201001,CRC-AC,146000.0,129914.28,1
2022,CFC,6.2.1.1.02.01.002,62110201002,CRC-AL,449000.0,485429.7,1
2022,CFC,6.2.1.1.02.01.003,62110201003,CRC-AM,693000.0,758306.79,1
2022,CFC,6.2.1.1.02.01.004,62110201004,CRC-AP,147000.0,130996.96,1
2022,CFC,6.2.1.1.02.01.005,62110201005,CRC-BA,2252000.0,2012903.37,1
2022,CFC,6.2.1.1.02.01.006,62110201006,CRC-CE,1404000.0,1221804.56,1
2022,CFC,6.2.1.1.02.01.007,62110201007,CRC-DF,1454000.0,1548747.5,1
2022,CFC,6.2.1.1.02.01.008,62110201008,CRC-ES,1380000.0,1275730.91,1
2022,CFC,6.2.1.1.02.01.009,62110201009,CRC-GO,1497000.0,1577184.33,1
2022,CFC,6.2.1.1.02.01.010,62110201010,CRC-MA,746000.0,700248.44,1
2022,CFC,6.2.1.1.02.01.011,62110201011,CRC-MG,6280000.0,6260776.41,1
2022,CFC,6.2.1.1.02.01.012,62110201012,CRC-MS,958000.0,905996.37,1
2022,CFC,6.2.1.1.02.01.013,62110201013,CRC-MT,1209000.0,1252358.71,1
2022,CFC,6.2.1.1.02.01.014,62110201014,CRC-PA,1097000.0,1012593.5,1
2022,CFC,6.2.1.1.02.01.015,62110201015,CRC-PB,692000.0,648701.4,1
2022,CFC,6.2.1.1.02.01.016,62110201016,CRC-PE,1580000.0,1417985.48,1
2022,CFC,6.2.1.1.02.01.017,62110201017,CRC-PI,686000.0,527052.53,1
2022,CFC,6.2.1.1.02.01.018,62110201018,CRC-PR,4243000.0,3942766.71,1
2022,CFC,6.2.1.1.02.01.019,62110201019,CRC-RJ,5801000.0,5692943.05,1
2022,CFC,6.2.1.1.02.01.020,62110201020,CRC-RN,717000.0,733447.8,1
2022,CFC,6.2.1.1.02.01.021,62110201021,CRC-RO,571000.0,450692.81,1
2022,CFC,6.2.1.1.02.01.022,62110201022,CRC-RR,151000.0,146060.04,1
2022,CFC,6.2.1.1.02.01.023,62110201023,CRC-RS,3832000.0,3649814.59,1
2022,CFC,6.2.1.1.02.01.024,62110201024,CRC-SC,2738000.0,2557329.37,1
2022,CFC,6.2.1.1.02.01.025,62110201025,CRC-SE,400000.0,391579.47,1
2022,CFC,6.2.1.1.02.01.026,62110201026,CRC-SP,15511000.0,16232701.12,1
2022,CFC,6.2.1.1.02.01.027,62110201027,CRC-TO,433000.0,423649.74,1
2022,CFC,6.2.1.2,6212,EXPLORAÇÃO DE BENS E SERVIÇOS,8580000.0,6958106.48,0
2022,CFC,6.2.1.2.02,621202,EXPLORAÇÃO DE SERVIÇOS,8580000.0,6958106.48,0
2022,CFC,6.2.1.2.02.02,62120202,EMOLUMENTOS COM EXPEDIÇÕES DE CARTEIRAS,360000.0,571332.0,0
2022,CFC,6.2.1.2.02.02.001,62120202001,PROFISSIONAIS,360000.0,571332.0,1
2022,CFC,6.2.1.2.02.05,62120205,RECEITAS DE EXAME DE SUFICIÊNCIA,7000000.0,5586070.0,0
2022,CFC,6.2.1.2.02.05.001,62120205001,EXAME DE SUFICIÊNCIA,7000000.0,5586070.0,1
2022,CFC,6.2.1.2.02.06,62120206,RECEITAS DE EXAME DE QUALIF. TÉC. (CNAI),1200000.0,778600.0,0
2022,CFC,6.2.1.2.02.06.001,62120206001,EXAME DE QUALIFICAÇÃO TÉCNICA (CNAI),1200000.0,778600.0,1
2022,CFC,6.2.1.2.02.09,62120209,RECEITAS DIVERSAS,20000.0,22104.48,0
2022,CFC,6.2.1.2.02.09.013,62120209013,RECUPERAÇÃO DE OUTRAS DESPESAS OPERAC.,15000.0,20477.4,1
2022,CFC,6.2.1.2.02.09.099,62120209099,DEMAIS RECEITAS DIVERSAS,5000.0,1627.08,1
2022,CFC,6.2.1.3,6213,FINANCEIRAS,4278783.0,16674646.21,0
2022,CFC,6.2.1.3.01,621301,JUROS E ENCARGOS S/EMPRÉSTIMOS CONCED.,564000.0,420929.38,0
2022,CFC,6.2.1.3.01.01,62130101,JUROS E ENCARGOS S/EMPRÉSTIMOS CONCED.,564000.0,420929.38,0
2022,CFC,6.2.1.3.01.01.001,62130101001,JUROS SOBRE EMPRÉSTIMOS,564000.0,420929.38,1
2022,CFC,6.2.1.3.05,621305,REMUN. DE DEP. BANC. E APLIC. FINANC.,3714783.0,16253716.83,0
2022,CFC,6.2.1.3.05.01,62130501,RENDIMENTOS DE APLICAÇÃO ,3714783.0,16253716.83,0
2022,CFC,6.2.1.3.05.01.004,62130501004,FUNDOS DE INVESTIMENTOS,3714783.0,16253716.83,1
2022,CFC,6.2.1.9,6219,OUTRAS RECEITAS CORRENTES,3000.0,71208.88,0
2022,CFC,6.2.1.9.02,621902,INDENIZAÇÕES E RESTITUIÇÕES,3000.0,71208.88,0
2022,CFC,6.2.1.9.02.01,62190201,INDENIZAÇÕES E RESTITUIÇÕES,3000.0,71208.88,0
2022,CFC,6.2.1.9.02.01.001,62190201001,INDENIZAÇÕES,1000.0,14718.42,1
2022,CFC,6.2.1.9.02.01.002,62190201002,RESTITUIÇÕES,2000.0,56490.46,1
2022,CFC,6.2.2,622,RECEITAS DE CAPITAL,2154217.0,1287528.39,0
2022,CFC,6.2.2.4,6224,AMORTIZAÇÃO DE EMPRÉSTIMOS CONCEDIDOS,2154217.0,1287528.39,0
2022,CFC,6.2.2.4.01,622401,AMORTIZAÇÃO DE EMPRÉSTIMOS CONCEDIDOS,2154217.0,1287528.39,0
2022,CFC,6.2.2.4.01.02,62240102,"EMPREST.P/AQUIS., CONSTR. E REFORMA DE SEDE",2154217.0,1287528.39,0
2022,CFC,6.2.2.4.01.02.003,62240102003,CRC-CE,190558.0,381115.66,1
2022,CFC,6.2.2.4.01.02.005,62240102005,CRC - BA,130000.0,0.0,1
2022,CFC,6.2.2.4.01.02.008,62240102008,CRC - ES,97500.0,97500.0,1
2022,CFC,6.2.2.4.01.02.010,62240102010,CRC - MA,226931.0,0.0,1
2022,CFC,6.2.2.4.01.02.016,62240102016,CRC -PE,700316.0,0.0,1
2022,CFC,6.2.2.4.01.02.017,62240102017,CRC - PI,127000.0,127000.0,1
2022,CFC,6.2.2.4.01.02.021,62240102021,CRC - RO,68051.0,68051.3,1
2022,CFC,6.2.2.4.01.02.023,62240102023,CRC - RS,545000.0,545000.0,1
2022,CFC,6.2.2.4.01.02.027,62240102027,CRC - TO,68861.0,68861.43,1
2022,CFC,6.2.3,623,PREVISÃO ADICIONAL,20978450.0,0.0,0
2022,CFC,6.2.3.1,6231,PREVISÃO ADICIONAL,20978450.0,0.0,0
2022,CFC,6.2.3.1.01,623101,PREVISÃO ADICIONAL,20978450.0,0.0,0
2022,CFC,6.2.3.1.01.01,62310101,PREVISÃO ADICIONAL,20978450.0,0.0,0
2022,CFC,6.2.3.1.01.01.001,62310101001,SUPERÁVIT FINANCEIRO,20978450.0,0.0,1
2022,CFC,6.3,63,EXECUÇÃO DA DESPESA,93061450.0,69950467.83,0
2022,CFC,6.3.1,631,DESPESAS CORRENTES,85715300.0,65121607.94,0
2022,CFC,6.3.1.1,6311,PESSOAL E ENCARGOS,30473050.0,28180953.88,0
2022,CFC,6.3.1.1.01,631101,PESSOAL E ENCARGOS,30473050.0,28180953.88,0
2022,CFC,6.3.1.1.01.01,63110101,REMUNERAÇÃO PESSOAL,20839350.0,19144422.08,0
2022,CFC,6.3.1.1.01.01.001,63110101001,SALÁRIOS,13300000.0,12635298.08,1
2022,CFC,6.3.1.1.01.01.003,63110101003,GRATIFICAÇÃO POR EXERCÍCIO DE CARGOS,2700000.0,2685342.93,1
2022,CFC,6.3.1.1.01.01.004,63110101004,GRATIFICAÇÃO DE NATAL - 13º SALÁRIO,1500000.0,1412898.57,1
2022,CFC,6.3.1.1.01.01.005,63110101005,FÉRIAS  ,1795000.0,1750611.31,1
2022,CFC,6.3.1.1.01.01.006,63110101006,ABONO PECUNIÁRIO DE FÉRIAS,365000.0,239515.29,1
2022,CFC,6.3.1.1.01.01.007,63110101007,HORAS EXTRAS,66800.0,26997.55,1
2022,CFC,6.3.1.1.01.01.008,63110101008,SUBSTITUIÇÕES,82500.0,29999.19,1
2022,CFC,6.3.1.1.01.01.009,63110101009,ADICIONAL NOTURNO,50.0,0.0,1
2022,CFC,6.3.1.1.01.01.010,63110101010,INDENIZAÇÕES TRABALHISTAS,1030000.0,363759.16,1
2022,CFC,6.3.1.1.01.02,63110102,ENCARGOS PATRONAIS,6307200.0,6062902.05,0
2022,CFC,6.3.1.1.01.02.001,63110102001,INSS ENTIDADE,4560000.0,4387762.21,1
2022,CFC,6.3.1.1.01.02.002,63110102002,FGTS,1550000.0,1486477.71,1
2022,CFC,6.3.1.1.01.02.003,63110102003,PIS SOBRE FOLHA DE PAGAMENTO,197200.0,188662.13,1
2022,CFC,6.3.1.1.01.03,63110103,BENEFÍCIOS A PESSOAL,3326500.0,2973629.75,0
2022,CFC,6.3.1.1.01.03.001,63110103001,VALE TRANSPORTE,15000.0,8487.05,1
2022,CFC,6.3.1.1.01.03.002,63110103002,PROGRAMA DE ALIMENT. AO TRABALHADOR-PAT,1475000.0,1453985.62,1
2022,CFC,6.3.1.1.01.03.003,63110103003,PLANO DE SAÚDE,1815000.0,1494099.69,1
2022,CFC,6.3.1.1.01.03.004,63110103004,PLANO ODONTOLÓGICO,21500.0,17057.39,1
2022,CFC,6.3.1.2,6312,BENEFÍCIOS ASSISTENCIAIS,177500.0,144248.09,0
2022,CFC,6.3.1.2.01,631201,BENEFÍCIOS ASSISTENCIAIS,177500.0,144248.09,0
2022,CFC,6.3.1.2.01.01,63120101,BENEFÍCIOS ASSISTENCIAIS,177500.0,144248.09,0
2022,CFC,6.3.1.2.01.01.001,63120101001,AUXÍLIO EDUCAÇÃO,3000.0,2379.0,1
2022,CFC,6.3.1.2.01.01.002,63120101002,AUXÍLIO CRECHE ,174500.0,141869.09,1
2022,CFC,6.3.1.3,6313,USO DE BENS E SERVIÇOS,43416950.0,27816135.69,0
2022,CFC,6.3.1.3.01,631301,MATERIAL DE CONSUMO ,709250.0,305687.34,0
2022,CFC,6.3.1.3.01.01,63130101,MATERIAL DE CONSUMO,653250.0,278260.32,0
2022,CFC,6.3.1.3.01.01.001,63130101001,MATERIAIS DE EXPEDIENTE,40000.0,37895.52,1
2022,CFC,6.3.1.3.01.01.002,63130101002,"IMPRESSOS, FORMULÁRIOS E PAPÉIS",6000.0,10.0,1
2022,CFC,6.3.1.3.01.01.004,63130101004,CARTEIRAS DE IDENTIFICAÇÃO PROFISSIONAL,305000.0,190286.64,1
2022,CFC,6.3.1.3.01.01.005,63130101005,"BANDEIRAS, FLÂMULAS E PLACAS",15000.0,280.0,1
2022,CFC,6.3.1.3.01.01.006,63130101006,"MATERIAL PARA AUDIO, VÍDEO E FOTO",3000.0,0.0,1
2022,CFC,6.3.1.3.01.01.007,63130101007,MATERIAL PARA DIVULGAÇÃO,5000.0,0.0,1
2022,CFC,6.3.1.3.01.01.008,63130101008,MATERIAIS DE INFORMÁTICA,108000.0,3543.25,1
2022,CFC,6.3.1.3.01.01.010,63130101010,MATERIAIS ELÉTRICOS E DE TELEFONIA,20000.0,2626.13,1
2022,CFC,6.3.1.3.01.01.011,63130101011,MATERIAIS PARA MANUT. DE BENS MÓVEIS,15000.0,696.0,1
2022,CFC,6.3.1.3.01.01.012,63130101012,MATERIAIS PARA MANUT. DE BENS IMÓVEIS,35000.0,724.83,1
2022,CFC,6.3.1.3.01.01.013,63130101013,MATERIAL DE COPA E COZINHA,20000.0,16704.81,1
2022,CFC,6.3.1.3.01.01.014,63130101014,"UNIFORMES, TECIDOS E AVIAMENTOS",30000.0,0.0,1
2022,CFC,6.3.1.3.01.01.015,63130101015,GÊNEROS DE ALIMENTAÇÃO,30000.0,23697.29,1
2022,CFC,6.3.1.3.01.01.016,63130101016,"MAT. DE HIGIENE, LIMPEZA E CONSERVAÇÃO",5000.0,278.88,1
2022,CFC,6.3.1.3.01.01.017,63130101017,BENS MÓVEIS NÃO ATIVAVEIS,5000.0,1516.97,1
2022,CFC,6.3.1.3.01.01.018,63130101018,MATERIAIS DE DISTRIBUIÇÃO GRATUITA,5000.0,0.0,1
2022,CFC,6.3.1.3.01.01.019,63130101019,"PRÊMIOS, DIPLOMAS E MEDALHAS",5250.0,0.0,1
2022,CFC,6.3.1.3.01.01.020,63130101020,GÁS E OUTROS MATERIAIS ENGARRAFADOS,1000.0,0.0,1
2022,CFC,6.3.1.3.01.02,63130102,DESPESAS COM VEÍCULOS ,50000.0,24266.69,0
2022,CFC,6.3.1.3.01.02.001,63130102001,COMBUSTÍVEIS E LUBRIFICANTES,35000.0,22638.49,1
2022,CFC,6.3.1.3.01.02.002,63130102002,PEÇAS E ACESSÓRIOS,15000.0,1628.2,1
2022,CFC,6.3.1.3.01.09,63130109,OUTROS MATERIAIS DE CONSUMO,6000.0,3160.33,0
2022,CFC,6.3.1.3.01.09.001,63130109001,OUTROS MATERIAIS DE CONSUMO,6000.0,3160.33,1
2022,CFC,6.3.1.3.02,631302,SERVIÇOS,42707700.0,27510448.35,0
2022,CFC,6.3.1.3.02.01,63130201,SERVIÇOS,27272310.0,17984762.04,0
2022,CFC,6.3.1.3.02.01.001,63130201001,SERVIÇO DE AUDITORIA E PERÍCIA,60000.0,32621.1,1
2022,CFC,6.3.1.3.02.01.002,63130201002,SERVIÇO DE ASSESSORIA E CONSULTORIA,559000.0,422339.74,1
2022,CFC,6.3.1.3.02.01.003,63130201003,SERVIÇOS ADVOCATÍCIOS,337330.0,255372.32,1
2022,CFC,6.3.1.3.02.01.004,63130201004,SERVIÇOS DE INSTRUTORES,1000.0,0.0,1
2022,CFC,6.3.1.3.02.01.005,63130201005,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,5615930.0,1593661.78,1
2022,CFC,6.3.1.3.02.01.006,63130201006,SERVIÇOS DE TRANSPORTE,5000.0,0.0,1
2022,CFC,6.3.1.3.02.01.007,63130201007,SERVIÇOS DE COPA E COZINHA ,85000.0,62540.22,1
2022,CFC,6.3.1.3.02.01.008,63130201008,"SERV.DE LIMPEZA, CONSERV. E JARDINAGEM",620000.0,525756.66,1
2022,CFC,6.3.1.3.02.01.009,63130201009,SERV. DE SEGURANÇA PREDIAL E PREVENTIVA,1552000.0,1505748.51,1
2022,CFC,6.3.1.3.02.01.010,63130201010,SERVIÇOS DE MEDICINA DO TRABALHO,50000.0,30138.0,1
2022,CFC,6.3.1.3.02.01.011,63130201011,"SELEÇÃO, TREINAMENTO E ORG/APLICAÇÃO DE EXAMES",5810000.0,4341178.88,1
2022,CFC,6.3.1.3.02.01.012,63130201012,SERVIÇOS DE INTERMEDIAÇÃO DE ESTAGIOS/APRENDIZES,32600.0,27949.68,1
2022,CFC,6.3.1.3.02.01.013,63130201013,ESTAGIOS,976000.0,826763.9,1
2022,CFC,6.3.1.3.02.01.016,63130201016,SERVIÇOS DE TRADUÇÃO,65500.0,3580.87,1
2022,CFC,6.3.1.3.02.01.017,63130201017,SERVIÇOS FOTOGRÁFICOS E VÍDEOS,65000.0,58010.03,1
2022,CFC,6.3.1.3.02.01.018,63130201018,SERVIÇO DE DIVULGAÇÃO INSTITUCIONAL,3156050.0,1505322.02,1
2022,CFC,6.3.1.3.02.01.020,63130201020,SERVIÇOS DE REPRESENTAÇÕES,2786000.0,2670824.5,1
2022,CFC,6.3.1.3.02.01.021,63130201021,SERVIÇOS DE APOIO ADMINISTRATIVO E OPERACIONAL,170000.0,162468.41,1
2022,CFC,6.3.1.3.02.01.022,63130201022,DEMAIS SERVIÇOS PROFISSIONAIS,62000.0,51645.0,1
2022,CFC,6.3.1.3.02.01.023,63130201023,SEGUROS DE BENS MÓVEIS,66000.0,3693.33,1
2022,CFC,6.3.1.3.02.01.024,63130201024,SEGUROS DE BENS IMÓVEIS,5000.0,3242.12,1
2022,CFC,6.3.1.3.02.01.025,63130201025,SEGUROS DE VIAGENS,1000.0,0.0,1
2022,CFC,6.3.1.3.02.01.026,63130201026,"LOC. DE BENS MÓVEIS, MÁQUINAS E EQUIP.",410000.0,385847.4,1
2022,CFC,6.3.1.3.02.01.027,63130201027,LOCAÇÃO DE BENS IMÓVEIS,45000.0,22422.35,1
2022,CFC,6.3.1.3.02.01.028,63130201028,CONDOMÍNIOS,5000.0,1895.75,1
2022,CFC,6.3.1.3.02.01.029,63130201029,MANUTENÇÃO E CONSERVAÇÃO BENS MÓVEIS ,120000.0,25282.97,1
2022,CFC,6.3.1.3.02.01.030,63130201030,MANUTENÇÃO E CONSERV. DOS BENS IMÓVEIS,880000.0,585660.68,1
2022,CFC,6.3.1.3.02.01.031,63130201031,MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS,15000.0,5848.0,1
2022,CFC,6.3.1.3.02.01.032,63130201032,SERVIÇOS DE ENERGIA ELÉTRICA,600000.0,519500.35,1
2022,CFC,6.3.1.3.02.01.033,63130201033,SERVIÇOS DE ÁGUA E ESGOTO,130000.0,85831.18,1
2022,CFC,6.3.1.3.02.01.035,63130201035,POST.DE CORRESPONDÊNCIA INSTITUCIONAL,180000.0,43551.62,1
2022,CFC,6.3.1.3.02.01.036,63130201036,SERVIÇOS DE TELECOMUNICAÇÕES,60000.0,44561.55,1
2022,CFC,6.3.1.3.02.01.037,63130201037,SERVIÇOS DE INTERNET,74600.0,45984.62,1
2022,CFC,6.3.1.3.02.01.039,63130201039,ASSINATURAS,104900.0,25478.56,1
2022,CFC,6.3.1.3.02.01.040,63130201040,PUBLICAÇÕES TÉCNICAS,480000.0,325112.17,1
2022,CFC,6.3.1.3.02.01.044,63130201044,IMPRESSOS GRÁFICOS,37000.0,15408.82,1
2022,CFC,6.3.1.3.02.01.045,63130201045,CÓPIAS E MICROFILMAGEM DE DOCUMENTOS,70000.0,26994.57,1
2022,CFC,6.3.1.3.02.01.046,63130201046,ENCADERNAÇÃO DE DOCUMENTOS,3500.0,0.0,1
2022,CFC,6.3.1.3.02.01.047,63130201047,INSCRIÇÕES,115550.0,80511.81,1
2022,CFC,6.3.1.3.02.01.048,63130201048,SERVIÇOS DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO,1861350.0,1662012.57,1
2022,CFC,6.3.1.3.02.03,63130203,DIÁRIAS,6398640.0,4689690.42,0
2022,CFC,6.3.1.3.02.03.001,63130203001,FUNCIONÁRIOS - DIÁRIAS,976110.0,580784.44,1
2022,CFC,6.3.1.3.02.03.002,63130203002,CONSELHEIROS - DIÁRIAS,3248790.0,2674626.98,1
2022,CFC,6.3.1.3.02.03.003,63130203003,COLABORADORES - DIÁRIAS,2173740.0,1434279.0,1
2022,CFC,6.3.1.3.02.04,63130204,PASSAGENS,8953750.0,4791326.18,0
2022,CFC,6.3.1.3.02.04.001,63130204001,FUNCIONÁRIOS - PASSAGENS,1421600.0,671337.98,1
2022,CFC,6.3.1.3.02.04.002,63130204002,CONSELHEIROS - PASSAGENS,3900300.0,2438312.73,1
2022,CFC,6.3.1.3.02.04.003,63130204003,COLABORADORES - PASSAGENS,3631850.0,1681675.47,1
2022,CFC,6.3.1.3.02.06,63130206,DESPESA COM LOCOMOÇÃO,83000.0,44669.71,0
2022,CFC,6.3.1.3.02.06.001,63130206001,AUXÍLIO DESLOCAMENTO,50000.0,44151.71,1
2022,CFC,6.3.1.3.02.06.002,63130206002,DESPESA COM EXCESSO DE BAGAGEM,2000.0,518.0,1
2022,CFC,6.3.1.3.02.06.003,63130206003,PEDÁGIOS,500.0,0.0,1
2022,CFC,6.3.1.3.02.06.004,63130206004,ESTACIONAMENTO,500.0,0.0,1
2022,CFC,6.3.1.3.02.06.005,63130206005,FRETES E TRANSPORTES DE ENCOMENDAS,30000.0,0.0,1
2022,CFC,6.3.1.4,6314,FINANCEIRAS,441600.0,255760.89,0
2022,CFC,6.3.1.4.01,631401,FINANCEIRAS,441600.0,255760.89,0
2022,CFC,6.3.1.4.01.02,63140102,SERVIÇOS BANCÁRIOS,441600.0,255760.89,0
2022,CFC,6.3.1.4.01.02.001,63140102001,TAXA SOBRE SERVIÇOS BANCÁRIOS,55600.0,18125.58,1
2022,CFC,6.3.1.4.01.02.002,63140102002,DESPESAS COM COBRANÇA,386000.0,237635.31,1
2022,CFC,6.3.1.5,6315,TRANSFERÊNCIAS CORRENTES,8095400.0,6424435.4,0
2022,CFC,6.3.1.5.01,631501,TRANSFERÊNCIAS CORRENTES,8095400.0,6424435.4,0
2022,CFC,6.3.1.5.01.01,63150101,SUBVENÇÕES,8095400.0,6424435.4,0
2022,CFC,6.3.1.5.01.01.001,63150101001,SUBVENÇÕES,8095400.0,6424435.4,1
2022,CFC,6.3.1.6,6316,TRIBUTÁRIAS E CONTRIBUTIVAS,647800.0,536929.13,0
2022,CFC,6.3.1.6.01,631601,TRIBUTÁRIAS E CONTRIBUTIVAS,647800.0,536929.13,0
2022,CFC,6.3.1.6.01.01,63160101,TRIBUTOS,647800.0,536929.13,0
2022,CFC,6.3.1.6.01.01.001,63160101001,INSS SOBRE SERVIÇOS PRESTADOS,5000.0,0.0,1
2022,CFC,6.3.1.6.01.01.002,63160101002,IMPOSTOS E TAXAS,597800.0,532152.23,1
2022,CFC,6.3.1.6.01.01.003,63160101003,DESPESAS JUDICIAIS,45000.0,4776.9,1
2022,CFC,6.3.1.9,6319,OUTRAS DESPESAS CORRENTES,2463000.0,1763144.86,0
2022,CFC,6.3.1.9.01,631901,OUTRAS DESPESAS CORRENTES,2463000.0,1763144.86,0
2022,CFC,6.3.1.9.01.01,63190101,DEMAIS DESPESAS CORRENTES,2463000.0,1763144.86,0
2022,CFC,6.3.1.9.01.01.001,63190101001,SENTENÇAS JUDICIAIS,208000.0,7251.33,1
2022,CFC,6.3.1.9.01.01.002,63190101002,"INDENIZAÇÕES, RESTITUIÇÕES E REPOSIÇÕES",45000.0,16055.5,1
2022,CFC,6.3.1.9.01.01.003,63190101003,DESPESAS DE EXERCÍCIOS ANTERIORES,1610000.0,1218081.53,1
2022,CFC,6.3.1.9.01.01.006,63190101006,REEMBOLSO DE DESPESA COM COBRANÇA,600000.0,521756.5,1
2022,CFC,6.3.2,632,DESPESAS DE CAPITAL,7346150.0,4828859.89,0
2022,CFC,6.3.2.1,6321,INVESTIMENTOS,3436150.0,1170398.52,0
2022,CFC,6.3.2.1.03,632103,EQUIPAMENTOS E MATERIAIS PERMANENTES,1273000.0,714619.13,0
2022,CFC,6.3.2.1.03.01,63210301,EQUIPAMENTOS E MATERIAIS PERMANENTES,1273000.0,714619.13,0
2022,CFC,6.3.2.1.03.01.001,63210301001,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIOS,215500.0,211260.0,1
2022,CFC,6.3.2.1.03.01.002,63210301002,MÁQUINAS E EQUIPAMENTOS,892500.0,462787.43,1
2022,CFC,6.3.2.1.03.01.004,63210301004,UTENSÍLIOS DE COPA E COZINHA,20000.0,0.0,1
2022,CFC,6.3.2.1.03.01.006,63210301006,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,110000.0,38670.0,1
2022,CFC,6.3.2.1.03.01.008,63210301008,BIBLIOTECA,35000.0,1901.7,1
2022,CFC,6.3.2.1.05,632105,INTANGÍVEL,2163150.0,455779.39,0
2022,CFC,6.3.2.1.05.01,63210501,INTANGÍVEL,2163150.0,455779.39,0
2022,CFC,6.3.2.1.05.01.002,63210501002,SOFTWARES,2163150.0,455779.39,1
2022,CFC,6.3.2.4,6324,TRANSFERÊNCIAS DE CAPITAL,3910000.0,3658461.37,0
2022,CFC,6.3.2.4.01,632401,TRANSFERÊNCIAS DE CAPITAL,3910000.0,3658461.37,0
2022,CFC,6.3.2.4.01.01,63240101,TRANSFERÊNCIAS DE CAPITAL,3910000.0,3658461.37,0
2022,CFC,6.3.2.4.01.01.001,63240101001,AUXÍLIOS,3910000.0,3658461.37,1
2023,CFC,6.2,62,EXECUÇÃO DA RECEITA,109455620.0,88193855.99,0
2023,CFC,6.2.1,621,RECEITAS CORRENTES,80034170.0,86766342.3,0
2023,CFC,6.2.1.1,6211,CONTRIBUIÇÕES,61126110.0,59738952.27,0
2023,CFC,6.2.1.1.02,621102,COTA PARTE,61126110.0,59738952.27,0
2023,CFC,6.2.1.1.02.01,62110201,COTA PARTE,61126110.0,59738952.27,0
2023,CFC,6.2.1.1.02.01.001,62110201001,CRC-AC,148470.0,140641.93,1
2023,CFC,6.2.1.1.02.01.002,62110201002,CRC-AL,485050.0,522999.0,1
2023,CFC,6.2.1.1.02.01.003,62110201003,CRC-AM,720570.0,824859.88,1
2023,CFC,6.2.1.1.02.01.004,62110201004,CRC-AP,159660.0,155687.12,1
2023,CFC,6.2.1.1.02.01.005,62110201005,CRC-BA,2324680.0,2077236.81,1
2023,CFC,6.2.1.1.02.01.006,62110201006,CRC-CE,1433820.0,1389155.4,1
2023,CFC,6.2.1.1.02.01.007,62110201007,CRC-DF,1586000.0,1625461.35,1
2023,CFC,6.2.1.1.02.01.008,62110201008,CRC-ES,1416420.0,1388592.94,1
2023,CFC,6.2.1.1.02.01.009,62110201009,CRC-GO,1709150.0,1835676.35,1
2023,CFC,6.2.1.1.02.01.010,62110201010,CRC-MA,791010.0,785661.05,1
2023,CFC,6.2.1.1.02.01.011,62110201011,CRC-MG,6807150.0,6531547.68,1
2023,CFC,6.2.1.1.02.01.012,62110201012,CRC-MS,1028650.0,926447.22,1
2023,CFC,6.2.1.1.02.01.013,62110201013,CRC-MT,1308450.0,1377174.81,1
2023,CFC,6.2.1.1.02.01.014,62110201014,CRC-PA,1140550.0,1203699.79,1
2023,CFC,6.2.1.1.02.01.015,62110201015,CRC-PB,755670.0,723117.26,1
2023,CFC,6.2.1.1.02.01.016,62110201016,CRC-PE,1711270.0,1555131.69,1
2023,CFC,6.2.1.1.02.01.017,62110201017,CRC-PI,692960.0,593225.91,1
2023,CFC,6.2.1.1.02.01.018,62110201018,CRC-PR,4573590.0,4085664.61,1
2023,CFC,6.2.1.1.02.01.019,62110201019,CRC-RJ,5997230.0,5788887.65,1
2023,CFC,6.2.1.1.02.01.020,62110201020,CRC-RN,785750.0,820258.6,1
2023,CFC,6.2.1.1.02.01.021,62110201021,CRC-RO,522390.0,540029.09,1
2023,CFC,6.2.1.1.02.01.022,62110201022,CRC-RR,163230.0,165347.19,1
2023,CFC,6.2.1.1.02.01.023,62110201023,CRC-RS,4128510.0,3807637.16,1
2023,CFC,6.2.1.1.02.01.024,62110201024,CRC-SC,2917540.0,2810921.86,1
2023,CFC,6.2.1.1.02.01.025,62110201025,CRC-SE,443800.0,444568.36,1
2023,CFC,6.2.1.1.02.01.026,62110201026,CRC-SP,16903640.0,17132898.6,1
2023,CFC,6.2.1.1.02.01.027,62110201027,CRC-TO,470900.0,486422.96,1
2023,CFC,6.2.1.2,6212,EXPLORAÇÃO DE BENS E SERVIÇOS,7924720.0,8052609.43,0
2023,CFC,6.2.1.2.02,621202,EXPLORAÇÃO DE SERVIÇOS,7924720.0,8052609.43,0
2023,CFC,6.2.1.2.02.02,62120202,EMOLUMENTOS COM EXPEDIÇÕES DE CARTEIRAS,360000.0,502437.0,0
2023,CFC,6.2.1.2.02.02.001,62120202001,PROFISSIONAIS,360000.0,502437.0,1
